distance,automaton,num_traces,num_states,num_states_unreachable,percent_states_unreachable,num_glitches,percent_glitches,mean_glitch_trans_freq,median_glitch_trans_freq,min_glitch_trans_freq,max_glitch_trans_freq,mean_dominant_trans_freq,median_dominant_trans_freq,max_dominant_trans_freq,min_dominant_trans_freq,glitched_delta_freq,dominant_delta_freq
-1,e1fd0532ad484be7a219617fd285ed5b,16,,,,,,,,,,,,,,,
0,e1fd0532ad484be7a219617fd285ed5b,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,5.0,10,2,[],"[2, 4, 4, 4, 10, 6, 4, 10, 6, 6, 2, 6]"
1,e1fd0532ad484be7a219617fd285ed5b,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,10,0,[],"[0, 4, 0, 4, 4, 4, 10, 6, 2, 10, 6, 6, 2, 6]"
2,e1fd0532ad484be7a219617fd285ed5b,16,8,0,0.0,0,0.0,nan,nan,nan,nan,4.0,4.0,8,0,[],"[0, 4, 0, 4, 4, 4, 2, 8, 6, 2, 8, 6, 6, 2, 2, 6]"
3,e1fd0532ad484be7a219617fd285ed5b,16,9,1,11.11111111111111,0,0.0,nan,nan,nan,nan,3.5555555555555554,4.0,8,0,[],"[0, 4, 0, 4, 0, 4, 4, 0, 8, 6, 6, 2, 2, 8, 2, 2, 6, 6]"
-3,7b6bb5a50a4c428bb1f55842e385345d,16,,,,,,,,,,,,,,,
-2,7b6bb5a50a4c428bb1f55842e385345d,16,,,,,,,,,,,,,,,
-1,7b6bb5a50a4c428bb1f55842e385345d,16,,,,,,,,,,,,,,,
0,7b6bb5a50a4c428bb1f55842e385345d,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,5.0,9,2,[],"[2, 5, 9, 2, 7, 9, 4, 4, 5, 7, 5, 5]"
1,7b6bb5a50a4c428bb1f55842e385345d,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,5.0,9,0,[],"[0, 0, 2, 5, 9, 7, 9, 4, 4, 5, 5, 7, 5, 2]"
2,7b6bb5a50a4c428bb1f55842e385345d,16,8,0,0.0,0,0.0,nan,nan,nan,nan,4.0,4.5,9,0,[],"[0, 0, 0, 0, 2, 5, 9, 7, 9, 4, 4, 5, 5, 7, 5, 2]"
3,7b6bb5a50a4c428bb1f55842e385345d,16,9,1,11.11111111111111,0,0.0,nan,nan,nan,nan,3.5555555555555554,4.0,9,0,[],"[0, 0, 0, 0, 0, 2, 0, 4, 9, 4, 7, 9, 5, 2, 7, 5, 5, 5]"
-3,f096b9e71522494b87d85019191e1452,16,,,,,,,,,,,,,,,
-2,f096b9e71522494b87d85019191e1452,16,,,,,,,,,,,,,,,
-1,f096b9e71522494b87d85019191e1452,16,,,,,,,,,,,,,,,
0,f096b9e71522494b87d85019191e1452,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,5.5,9,1,[],"[1, 5, 8, 9, 9, 1, 6, 6, 5, 3, 3, 8]"
1,f096b9e71522494b87d85019191e1452,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,3.0,9,1,[],"[1, 2, 8, 9, 3, 8, 3, 9, 1, 6, 6, 2, 3, 3]"
2,f096b9e71522494b87d85019191e1452,16,8,0,0.0,0,0.0,nan,nan,nan,nan,4.0,3.0,9,0,[],"[1, 0, 2, 1, 8, 9, 3, 0, 8, 3, 9, 6, 6, 2, 3, 3]"
3,f096b9e71522494b87d85019191e1452,16,9,0,0.0,0,0.0,nan,nan,nan,nan,3.5555555555555554,3.0,9,0,[],"[0, 0, 1, 0, 1, 8, 9, 3, 0, 6, 8, 3, 2, 9, 6, 2, 3, 3]"
-3,88a07e5765c64581b932e8666a272ec7,16,,,,,,,,,,,,,,,
-2,88a07e5765c64581b932e8666a272ec7,16,,,,,,,,,,,,,,,
-1,88a07e5765c64581b932e8666a272ec7,16,,,,,,,,,,,,,,,
0,88a07e5765c64581b932e8666a272ec7,16,6,0,0.0,2,2.5,1.0,1.0,1,1,5.166666666666667,5.5,11,0,"[1, 1]","[0, 0, 8, 1, 11, 11, 1, 8, 8, 4, 3, 7]"
1,88a07e5765c64581b932e8666a272ec7,16,7,1,14.285714285714285,2,2.5,1.0,1.0,1,1,4.428571428571429,3.5,11,0,"[1, 1]","[0, 8, 1, 1, 11, 10, 1, 8, 8, 4, 0, 3, 0, 7]"
2,88a07e5765c64581b932e8666a272ec7,16,8,0,0.0,1,1.25,1.0,1.0,1,1,3.9375,3.0,11,0,[1],"[1, 5, 0, 3, 1, 0, 5, 1, 10, 1, 4, 8, 3, 11, 7, 3]"
3,88a07e5765c64581b932e8666a272ec7,16,9,1,11.11111111111111,1,1.25,1.0,1.0,1,1,3.5,3.0,10,0,[1],"[0, 0, 3, 3, 10, 1, 0, 10, 1, 5, 1, 4, 8, 1, 5, 3, 1, 7]"
-3,c5e5918c4472475f90fd769f62ba061e,16,,,,,,,,,,,,,,,
-2,c5e5918c4472475f90fd769f62ba061e,16,,,,,,,,,,,,,,,
-1,c5e5918c4472475f90fd769f62ba061e,16,,,,,,,,,,,,,,,
0,c5e5918c4472475f90fd769f62ba061e,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.5,10,2,[],"[3, 4, 4, 10, 3, 2, 2, 5, 10, 8, 8, 5]"
1,c5e5918c4472475f90fd769f62ba061e,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,8,2,[],"[3, 4, 2, 8, 3, 2, 5, 4, 8, 8, 2, 8, 2, 5]"
2,c5e5918c4472475f90fd769f62ba061e,16,8,1,12.5,0,0.0,nan,nan,nan,nan,4.0,3.5,8,0,[],"[0, 3, 0, 4, 5, 2, 8, 3, 2, 4, 5, 8, 8, 2, 8, 2]"
3,c5e5918c4472475f90fd769f62ba061e,16,9,1,11.11111111111111,0,0.0,nan,nan,nan,nan,3.5555555555555554,3.0,8,0,[],"[0, 0, 3, 0, 0, 4, 5, 2, 8, 3, 2, 4, 5, 8, 8, 8, 2, 2]"
-3,143021da31844ffc95728ddf914d0eaf,16,,,,,,,,,,,,,,,
-2,143021da31844ffc95728ddf914d0eaf,16,,,,,,,,,,,,,,,
-1,143021da31844ffc95728ddf914d0eaf,16,,,,,,,,,,,,,,,
0,143021da31844ffc95728ddf914d0eaf,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.0,8,4,[],"[8, 4, 4, 4, 4, 4, 8, 8, 4, 8, 4, 4]"
1,143021da31844ffc95728ddf914d0eaf,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,8,2,[],"[8, 4, 4, 4, 4, 2, 2, 8, 8, 2, 2, 8, 4, 4]"
2,143021da31844ffc95728ddf914d0eaf,16,8,0,0.0,0,0.0,nan,nan,nan,nan,4.0,4.0,8,2,[],"[4, 4, 4, 4, 4, 4, 2, 2, 8, 4, 8, 2, 2, 4, 4, 4]"
3,143021da31844ffc95728ddf914d0eaf,16,9,0,0.0,0,0.0,nan,nan,nan,nan,3.5555555555555554,3.0,8,1,[],"[1, 3, 4, 2, 4, 2, 4, 2, 8, 2, 1, 6, 6, 8, 2, 2, 3, 4]"
-3,3ccac4718d984e81af9f123fe9a1a75b,16,,,,,,,,,,,,,,,
-2,3ccac4718d984e81af9f123fe9a1a75b,16,,,,,,,,,,,,,,,
-1,3ccac4718d984e81af9f123fe9a1a75b,16,,,,,,,,,,,,,,,
0,3ccac4718d984e81af9f123fe9a1a75b,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,2.5,15,0,[],"[0, 1, 0, 4, 1, 4, 1, 15, 11, 1, 15, 11]"
1,3ccac4718d984e81af9f123fe9a1a75b,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,11,0,[],"[5, 1, 0, 1, 0, 4, 1, 10, 4, 1, 10, 11, 5, 11]"
2,3ccac4718d984e81af9f123fe9a1a75b,16,8,0,0.0,0,0.0,nan,nan,nan,nan,4.0,4.0,10,0,[],"[5, 1, 0, 1, 0, 4, 1, 4, 7, 10, 4, 1, 7, 4, 5, 10]"
3,3ccac4718d984e81af9f123fe9a1a75b,16,9,1,11.11111111111111,0,0.0,nan,nan,nan,nan,3.5555555555555554,2.0,11,0,[],"[0, 0, 4, 1, 1, 4, 0, 2, 0, 8, 8, 2, 11, 1, 5, 1, 11, 5]"
-3,87923e5429c54cdb94098147c3934111,16,,,,,,,,,,,,,,,
-2,87923e5429c54cdb94098147c3934111,16,,,,,,,,,,,,,,,
-1,87923e5429c54cdb94098147c3934111,16,,,,,,,,,,,,,,,
0,87923e5429c54cdb94098147c3934111,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.0,14,0,[],"[0, 2, 8, 6, 0, 2, 14, 6, 8, 2, 2, 14]"
1,87923e5429c54cdb94098147c3934111,16,7,1,14.285714285714285,0,0.0,nan,nan,nan,nan,4.571428571428571,2.0,14,0,[],"[0, 2, 0, 8, 0, 0, 2, 14, 6, 6, 8, 2, 2, 14]"
2,87923e5429c54cdb94098147c3934111,16,8,2,25.0,0,0.0,nan,nan,nan,nan,4.0,2.0,14,0,[],"[0, 2, 0, 8, 0, 0, 0, 2, 14, 0, 6, 6, 2, 8, 2, 14]"
3,87923e5429c54cdb94098147c3934111,16,9,3,33.33333333333333,0,0.0,nan,nan,nan,nan,3.5555555555555554,2.0,14,0,[],"[0, 0, 0, 0, 8, 0, 0, 0, 0, 14, 6, 2, 2, 8, 2, 2, 6, 14]"
-3,e3a1344e99b847e496a959edbaee4630,16,,,,,,,,,,,,,,,
-2,e3a1344e99b847e496a959edbaee4630,16,,,,,,,,,,,,,,,
-1,e3a1344e99b847e496a959edbaee4630,16,,,,,,,,,,,,,,,
0,e3a1344e99b847e496a959edbaee4630,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.0,10,3,[],"[10, 3, 4, 10, 4, 3, 3, 4, 8, 4, 3, 8]"
1,e3a1344e99b847e496a959edbaee4630,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,10,3,[],"[3, 4, 10, 4, 3, 10, 3, 4, 4, 4, 4, 4, 3, 4]"
2,e3a1344e99b847e496a959edbaee4630,16,8,0,0.0,0,0.0,nan,nan,nan,nan,4.0,3.5,10,2,[],"[3, 4, 10, 4, 4, 3, 3, 2, 4, 2, 2, 2, 4, 3, 10, 4]"
3,e3a1344e99b847e496a959edbaee4630,16,9,0,0.0,0,0.0,nan,nan,nan,nan,3.5555555555555554,3.0,10,1,[],"[2, 4, 2, 4, 10, 2, 2, 2, 3, 4, 2, 4, 4, 10, 1, 4, 3, 1]"
-3,a9bb1422f3c049c7a32c9bdeb1608d54,16,,,,,,,,,,,,,,,
-2,a9bb1422f3c049c7a32c9bdeb1608d54,16,,,,,,,,,,,,,,,
-1,a9bb1422f3c049c7a32c9bdeb1608d54,16,,,,,,,,,,,,,,,
0,a9bb1422f3c049c7a32c9bdeb1608d54,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.5,11,2,[],"[3, 7, 2, 5, 4, 11, 5, 3, 2, 7, 4, 11]"
1,a9bb1422f3c049c7a32c9bdeb1608d54,16,7,1,14.285714285714285,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,11,0,[],"[0, 0, 4, 11, 2, 7, 5, 5, 3, 7, 2, 3, 4, 11]"
2,a9bb1422f3c049c7a32c9bdeb1608d54,16,8,0,0.0,0,0.0,nan,nan,nan,nan,4.0,3.5,8,2,[],"[3, 3, 2, 8, 2, 5, 3, 5, 4, 5, 3, 2, 5, 2, 4, 8]"
3,a9bb1422f3c049c7a32c9bdeb1608d54,16,9,2,22.22222222222222,0,0.0,nan,nan,nan,nan,3.5555555555555554,3.0,8,0,[],"[0, 2, 0, 4, 8, 0, 0, 3, 2, 7, 7, 5, 3, 8, 5, 3, 3, 4]"
-3,52a7160822d44e84a86a8aae28c71ccc,16,,,,,,,,,,,,,,,
-2,52a7160822d44e84a86a8aae28c71ccc,16,,,,,,,,,,,,,,,
-1,52a7160822d44e84a86a8aae28c71ccc,16,,,,,,,,,,,,,,,
0,52a7160822d44e84a86a8aae28c71ccc,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.5,11,2,[],"[4, 11, 5, 2, 2, 8, 4, 11, 2, 2, 8, 5]"
1,52a7160822d44e84a86a8aae28c71ccc,16,7,1,14.285714285714285,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,11,0,[],"[4, 0, 11, 5, 2, 2, 0, 8, 4, 11, 2, 2, 8, 5]"
2,52a7160822d44e84a86a8aae28c71ccc,16,8,1,12.5,0,0.0,nan,nan,nan,nan,4.0,3.5,8,0,[],"[4, 0, 8, 5, 2, 0, 8, 4, 8, 3, 3, 2, 2, 5, 8, 2]"
3,52a7160822d44e84a86a8aae28c71ccc,16,9,0,0.0,0,0.0,nan,nan,nan,nan,3.5555555555555554,2.0,8,1,[],"[4, 2, 8, 1, 8, 1, 2, 2, 8, 4, 4, 1, 2, 2, 2, 8, 4, 1]"
-3,21bbfe3b1d7b4cd6b4ca5358b2ef6d47,16,,,,,,,,,,,,,,,
-2,21bbfe3b1d7b4cd6b4ca5358b2ef6d47,16,,,,,,,,,,,,,,,
-1,21bbfe3b1d7b4cd6b4ca5358b2ef6d47,16,,,,,,,,,,,,,,,
0,21bbfe3b1d7b4cd6b4ca5358b2ef6d47,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,6.0,11,0,[],"[7, 0, 5, 7, 0, 2, 7, 11, 7, 2, 5, 11]"
1,21bbfe3b1d7b4cd6b4ca5358b2ef6d47,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,5.0,11,0,[],"[7, 0, 5, 0, 2, 2, 2, 2, 5, 11, 7, 5, 11, 5]"
2,21bbfe3b1d7b4cd6b4ca5358b2ef6d47,16,8,1,12.5,0,0.0,nan,nan,nan,nan,4.0,3.5,11,0,[],"[7, 0, 5, 0, 5, 0, 0, 2, 2, 11, 7, 5, 2, 11, 2, 5]"
3,21bbfe3b1d7b4cd6b4ca5358b2ef6d47,16,9,1,11.11111111111111,0,0.0,nan,nan,nan,nan,3.5555555555555554,2.0,11,0,[],"[2, 0, 5, 0, 5, 0, 0, 11, 2, 2, 5, 2, 2, 5, 11, 2, 5, 5]"
-3,52200331f9d44d23a662e600f08cb1a5,16,,,,,,,,,,,,,,,
-2,52200331f9d44d23a662e600f08cb1a5,16,,,,,,,,,,,,,,,
-1,52200331f9d44d23a662e600f08cb1a5,16,,,,,,,,,,,,,,,
0,52200331f9d44d23a662e600f08cb1a5,16,6,0,0.0,1,1.25,1.0,1.0,1,1,5.25,5.0,9,1,[1],"[2, 3, 9, 3, 9, 7, 9, 8, 3, 7, 2, 1]"
1,52200331f9d44d23a662e600f08cb1a5,16,7,1,14.285714285714285,1,1.25,1.0,1.0,1,1,4.5,3.0,9,0,[1],"[3, 0, 6, 9, 3, 9, 7, 3, 9, 8, 1, 2, 2, 1]"
2,52200331f9d44d23a662e600f08cb1a5,16,8,1,12.5,1,1.25,1.0,1.0,1,1,3.9375,3.0,9,0,[1],"[3, 9, 6, 3, 9, 7, 3, 0, 9, 8, 0, 1, 2, 1, 1, 1]"
3,52200331f9d44d23a662e600f08cb1a5,16,9,3,33.33333333333333,1,1.25,1.0,1.0,1,1,3.5,2.5,9,0,[1],"[2, 3, 9, 0, 3, 9, 7, 0, 1, 0, 9, 8, 0, 3, 6, 0, 2, 1]"
-3,6215a98262ad4a17be989430c5f175ef,16,,,,,,,,,,,,,,,
-2,6215a98262ad4a17be989430c5f175ef,16,,,,,,,,,,,,,,,
-1,6215a98262ad4a17be989430c5f175ef,16,,,,,,,,,,,,,,,
0,6215a98262ad4a17be989430c5f175ef,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,6.0,11,0,[],"[11, 8, 0, 8, 0, 8, 4, 1, 11, 1, 4, 8]"
1,6215a98262ad4a17be989430c5f175ef,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,11,0,[],"[11, 2, 0, 8, 0, 6, 8, 2, 4, 1, 11, 1, 6, 4]"
2,6215a98262ad4a17be989430c5f175ef,16,8,0,0.0,0,0.0,nan,nan,nan,nan,4.0,2.5,11,0,[],"[11, 0, 3, 8, 0, 6, 8, 2, 6, 1, 1, 2, 3, 11, 1, 1]"
3,6215a98262ad4a17be989430c5f175ef,16,9,0,0.0,0,0.0,nan,nan,nan,nan,3.5555555555555554,2.0,11,0,[],"[11, 5, 0, 1, 8, 0, 1, 8, 2, 3, 1, 11, 1, 2, 5, 1, 3, 1]"
-3,a059a91b7fb94347ae7dc31379c29a1c,16,,,,,,,,,,,,,,,
-2,a059a91b7fb94347ae7dc31379c29a1c,16,,,,,,,,,,,,,,,
-1,a059a91b7fb94347ae7dc31379c29a1c,16,,,,,,,,,,,,,,,
0,a059a91b7fb94347ae7dc31379c29a1c,16,6,0,0.0,1,1.25,1.0,1.0,1,1,5.25,3.0,15,1,[1],"[2, 1, 3, 8, 15, 3, 3, 2, 1, 2, 8, 15]"
1,a059a91b7fb94347ae7dc31379c29a1c,16,7,1,14.285714285714285,1,1.25,1.0,1.0,1,1,4.5,2.5,15,0,[1],"[2, 1, 3, 7, 15, 0, 3, 3, 2, 1, 2, 1, 8, 15]"
2,a059a91b7fb94347ae7dc31379c29a1c,16,8,0,0.0,1,1.25,1.0,1.0,1,1,3.9375,2.0,15,0,[1],"[2, 1, 3, 2, 6, 0, 1, 3, 3, 2, 1, 2, 1, 7, 15, 14]"
3,a059a91b7fb94347ae7dc31379c29a1c,16,9,0,0.0,0,0.0,nan,nan,nan,nan,3.5555555555555554,2.0,10,1,[],"[2, 1, 3, 6, 10, 5, 3, 1, 2, 1, 2, 2, 2, 1, 6, 2, 10, 5]"
-3,bea01fd5a583434b87588217c846fcbe,16,,,,,,,,,,,,,,,
-2,bea01fd5a583434b87588217c846fcbe,16,,,,,,,,,,,,,,,
-1,bea01fd5a583434b87588217c846fcbe,16,,,,,,,,,,,,,,,
0,bea01fd5a583434b87588217c846fcbe,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.0,15,0,[],"[0, 5, 15, 0, 2, 7, 3, 5, 7, 2, 15, 3]"
1,bea01fd5a583434b87588217c846fcbe,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,5.0,10,0,[],"[0, 5, 10, 0, 2, 5, 7, 10, 3, 5, 7, 2, 5, 3]"
2,bea01fd5a583434b87588217c846fcbe,16,8,1,12.5,0,0.0,nan,nan,nan,nan,4.0,4.0,10,0,[],"[0, 5, 0, 0, 0, 7, 2, 5, 7, 10, 3, 2, 5, 10, 5, 3]"
3,bea01fd5a583434b87588217c846fcbe,16,9,1,11.11111111111111,0,0.0,nan,nan,nan,nan,3.5555555555555554,3.0,10,0,[],"[0, 5, 0, 0, 0, 5, 2, 2, 5, 10, 3, 2, 5, 10, 5, 2, 5, 3]"
-3,181d34c839e74a04a4bc889ea7985a89,81,3,0,0.0,74,18.271604938271604,7.4,4.0,1,28,27.77777777777778,22.0,49,15,"[12, 1, 2, 3, 13, 5, 2, 28, 4, 4]","[22, 21, 15, 23, 49, 48, 17, 37, 18]"
-2,181d34c839e74a04a4bc889ea7985a89,81,4,0,0.0,31,7.654320987654321,2.8181818181818183,2.0,1,8,24.416666666666668,20.5,42,17,"[2, 1, 2, 1, 3, 8, 3, 3, 4, 2, 2]","[21, 20, 18, 22, 17, 19, 17, 42, 20, 37, 27, 33]"
-1,181d34c839e74a04a4bc889ea7985a89,81,5,0,0.0,9,2.2222222222222223,1.8,1.0,1,5,21.0,19.0,36,12,"[5, 1, 1, 1, 1]","[36, 23, 35, 19, 12, 12, 16, 36, 18, 23, 17, 19, 19, 18, 12]"
0,181d34c839e74a04a4bc889ea7985a89,81,6,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,17.5,37,5,"[1, 1]","[5, 12, 12, 6, 5, 17, 16, 19, 16, 19, 36, 19, 37, 18, 18, 37, 18, 12]"
1,181d34c839e74a04a4bc889ea7985a89,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,12.0,37,5,"[1, 1]","[5, 12, 10, 19, 37, 6, 19, 12, 5, 7, 10, 5, 7, 37, 18, 18, 10, 19, 36, 18, 12]"
2,181d34c839e74a04a4bc889ea7985a89,81,8,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,13.458333333333334,14.0,36,1,[1],"[15, 5, 36, 19, 1, 15, 12, 4, 4, 36, 18, 4, 15, 16, 5, 1, 15, 16, 1, 12, 5, 19, 36, 13]"
3,181d34c839e74a04a4bc889ea7985a89,81,9,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,11.962962962962964,12.0,35,1,[1],"[5, 18, 4, 19, 1, 1, 12, 1, 4, 15, 35, 1, 16, 5, 1, 15, 35, 15, 16, 19, 5, 12, 35, 1, 15, 4, 13]"
-3,9340af5faae94aef9e91a85dae0dcaac,81,3,0,0.0,4,0.9876543209876543,1.3333333333333333,1.0,1,2,35.55555555555556,25.0,75,6,"[1, 2, 1]","[7, 74, 25, 26, 6, 25, 75, 8, 74]"
-2,9340af5faae94aef9e91a85dae0dcaac,81,4,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,26.833333333333332,16.5,75,0,"[1, 1]","[7, 74, 25, 26, 25, 1, 6, 75, 0, 8, 74, 1]"
-1,9340af5faae94aef9e91a85dae0dcaac,81,5,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,21.466666666666665,7.0,75,0,"[1, 1]","[6, 7, 74, 1, 5, 21, 20, 1, 0, 75, 5, 8, 74, 21, 4]"
0,9340af5faae94aef9e91a85dae0dcaac,81,6,1,16.666666666666664,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,5.5,75,0,"[1, 1]","[6, 21, 5, 74, 8, 0, 0, 20, 7, 0, 1, 1, 20, 74, 5, 4, 75, 1]"
1,9340af5faae94aef9e91a85dae0dcaac,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,6.0,68,0,"[1, 1]","[8, 5, 7, 5, 5, 1, 4, 20, 68, 20, 6, 7, 1, 68, 68, 6, 1, 0, 1, 1, 20]"
2,9340af5faae94aef9e91a85dae0dcaac,81,8,3,37.5,2,0.49382716049382713,1.0,1.0,1,1,13.416666666666666,3.0,74,0,"[1, 1]","[7, 5, 20, 0, 0, 0, 6, 19, 0, 74, 0, 1, 74, 20, 1, 74, 0, 1, 0, 5, 6, 0, 1, 8]"
3,9340af5faae94aef9e91a85dae0dcaac,81,9,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,11.925925925925926,8.0,31,0,"[1, 1]","[7, 0, 15, 31, 8, 31, 1, 22, 16, 9, 8, 8, 22, 5, 15, 10, 10, 6, 22, 8, 10, 1, 8, 5, 8, 5, 31]"
-3,d60bb1fbcc444bca8938bf28e81ba8ba,81,3,0,0.0,15,3.7037037037037033,2.142857142857143,1.0,1,7,34.333333333333336,34.0,42,28,"[1, 1, 1, 7, 1, 2, 2]","[28, 34, 34, 38, 42, 33, 34, 30, 36]"
-2,d60bb1fbcc444bca8938bf28e81ba8ba,81,4,0,0.0,11,2.7160493827160495,2.2,1.0,1,6,26.083333333333332,26.5,36,17,"[1, 1, 1, 6, 2]","[17, 35, 19, 29, 24, 28, 36, 35, 31, 17, 17, 25]"
-1,d60bb1fbcc444bca8938bf28e81ba8ba,81,5,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,21.333333333333332,19.0,35,6,"[1, 1, 1, 1]","[30, 19, 35, 19, 29, 35, 16, 20, 6, 17, 17, 6, 30, 6, 35]"
0,d60bb1fbcc444bca8938bf28e81ba8ba,81,6,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,17.944444444444443,17.5,30,8,[1],"[29, 8, 8, 8, 27, 26, 19, 19, 27, 16, 18, 29, 8, 8, 9, 30, 17, 17]"
1,d60bb1fbcc444bca8938bf28e81ba8ba,81,7,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,15.380952380952381,17.0,29,1,[1],"[28, 1, 8, 19, 7, 29, 19, 29, 8, 8, 17, 7, 1, 18, 8, 17, 27, 1, 27, 27, 17]"
2,d60bb1fbcc444bca8938bf28e81ba8ba,81,8,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,13.458333333333334,12.0,30,1,[1],"[2, 18, 17, 1, 28, 27, 1, 27, 17, 18, 29, 8, 8, 1, 7, 16, 1, 8, 8, 17, 7, 30, 26, 1]"
3,d60bb1fbcc444bca8938bf28e81ba8ba,81,9,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,11.962962962962964,10.0,30,2,[1],"[6, 11, 17, 22, 29, 2, 2, 17, 14, 14, 6, 9, 6, 2, 2, 6, 10, 6, 2, 30, 29, 2, 13, 6, 17, 21, 22]"
-3,b567a55950614484a934eeff47e6fafc,81,3,0,0.0,40,9.876543209876543,4.0,4.0,1,7,31.555555555555557,23.0,68,8,"[5, 6, 2, 4, 4, 7, 1, 4, 1, 6]","[61, 8, 24, 8, 23, 68, 20, 9, 63]"
-2,b567a55950614484a934eeff47e6fafc,81,4,0,0.0,22,5.432098765432099,2.2,2.0,1,5,25.166666666666668,14.0,68,6,"[1, 2, 1, 1, 2, 5, 3, 3, 1, 3]","[6, 19, 8, 68, 23, 6, 19, 7, 8, 63, 66, 9]"
-1,b567a55950614484a934eeff47e6fafc,81,5,0,0.0,12,2.9629629629629632,2.0,1.0,1,5,20.8,20.0,46,6,"[5, 1, 1, 3, 1, 1]","[46, 23, 8, 8, 6, 19, 46, 27, 6, 9, 23, 41, 24, 6, 20]"
0,b567a55950614484a934eeff47e6fafc,81,6,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,18.0,34,6,"[1, 1]","[7, 9, 8, 6, 15, 34, 23, 8, 15, 15, 23, 24, 6, 21, 21, 33, 21, 33]"
1,b567a55950614484a934eeff47e6fafc,81,7,1,14.285714285714285,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,15.0,32,0,"[1, 1]","[23, 15, 22, 1, 24, 22, 6, 0, 14, 9, 32, 6, 7, 23, 32, 8, 23, 0, 8, 32, 15]"
2,b567a55950614484a934eeff47e6fafc,81,8,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,13.458333333333334,9.5,32,1,[1],"[23, 6, 1, 23, 23, 8, 4, 7, 9, 10, 10, 2, 23, 6, 4, 8, 31, 23, 22, 5, 1, 32, 10, 32]"
3,b567a55950614484a934eeff47e6fafc,81,9,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,11.962962962962964,7.0,32,1,[1],"[3, 2, 6, 13, 22, 6, 6, 7, 2, 32, 23, 1, 12, 31, 3, 3, 7, 12, 7, 22, 1, 1, 22, 22, 23, 32, 2]"
-3,0f8b82cf67a14c7eb845b28593ccb9cb,81,3,0,0.0,43,10.617283950617285,6.142857142857143,3.0,1,14,31.22222222222222,28.0,42,24,"[11, 1, 2, 11, 14, 1, 3]","[24, 41, 35, 28, 35, 24, 42, 28, 24]"
-2,0f8b82cf67a14c7eb845b28593ccb9cb,81,4,0,0.0,23,5.679012345679013,2.5555555555555554,3.0,1,6,25.083333333333332,24.0,37,12,"[3, 3, 1, 2, 1, 1, 3, 3, 6]","[37, 27, 27, 24, 14, 24, 22, 12, 24, 35, 24, 31]"
-1,0f8b82cf67a14c7eb845b28593ccb9cb,81,5,0,0.0,4,0.9876543209876543,2.0,2.0,1,3,21.333333333333332,24.0,30,12,"[3, 1]","[24, 28, 27, 13, 13, 29, 24, 14, 30, 30, 27, 12, 12, 13, 24]"
