distance,automaton,num_traces,num_states,num_states_unreachable,percent_states_unreachable,num_glitches,percent_glitches,mean_glitch_trans_freq,median_glitch_trans_freq,min_glitch_trans_freq,max_glitch_trans_freq,mean_dominant_trans_freq,median_dominant_trans_freq,max_dominant_trans_freq,min_dominant_trans_freq,glitched_delta_freq,dominant_delta_freq
-1,d7bd5a34af864390ab2110530a4ba50a,81,5,0,0.0,6,1.4814814814814816,2.0,2.0,1,3,21.2,18.0,38,10,"[3, 2, 1]","[38, 38, 24, 15, 10, 10, 38, 18, 24, 24, 15, 18, 15, 21, 10]"
0,d7bd5a34af864390ab2110530a4ba50a,81,6,0,0.0,0,0.0,nan,nan,nan,nan,18.0,16.5,38,3,[],"[10, 15, 18, 10, 38, 24, 24, 24, 3, 15, 3, 15, 18, 3, 38, 18, 38, 10]"
1,d7bd5a34af864390ab2110530a4ba50a,81,7,0,0.0,0,0.0,nan,nan,nan,nan,15.428571428571429,15.0,31,3,[],"[31, 24, 18, 3, 7, 10, 31, 3, 24, 24, 10, 7, 10, 18, 15, 15, 31, 7, 15, 3, 18]"
2,d7bd5a34af864390ab2110530a4ba50a,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,9.5,31,3,[],"[31, 7, 18, 6, 31, 6, 6, 3, 31, 10, 7, 10, 9, 10, 9, 3, 3, 9, 24, 24, 24, 18, 7, 18]"
3,d7bd5a34af864390ab2110530a4ba50a,81,9,1,11.11111111111111,0,0.0,nan,nan,nan,nan,12.0,9.0,31,0,[],"[31, 24, 10, 6, 31, 18, 6, 18, 18, 3, 7, 0, 0, 0, 10, 10, 7, 3, 6, 9, 9, 31, 24, 24, 9, 7, 3]"
-3,3d5bb6ac5a394f6888d5d578921bba2f,81,,,,,,,,,,,,,,,
-2,3d5bb6ac5a394f6888d5d578921bba2f,81,4,0,0.0,40,9.876543209876543,10.0,10.0,4,16,23.666666666666668,25.0,34,13,"[4, 16, 16, 4]","[34, 34, 32, 29, 13, 34, 25, 25, 13, 16, 16, 13]"
-1,3d5bb6ac5a394f6888d5d578921bba2f,81,5,0,0.0,10,2.4691358024691357,2.5,2.5,1,4,20.933333333333334,16.0,34,13,"[1, 1, 4, 4]","[16, 16, 34, 28, 15, 34, 16, 13, 25, 34, 17, 13, 15, 25, 13]"
0,3d5bb6ac5a394f6888d5d578921bba2f,81,6,0,0.0,0,0.0,nan,nan,nan,nan,18.0,16.0,34,4,[],"[25, 34, 34, 13, 16, 16, 16, 13, 13, 34, 4, 16, 25, 25, 4, 4, 16, 16]"
1,3d5bb6ac5a394f6888d5d578921bba2f,81,7,0,0.0,0,0.0,nan,nan,nan,nan,15.428571428571429,16.0,27,4,[],"[4, 4, 13, 16, 27, 13, 16, 27, 7, 16, 16, 27, 16, 25, 25, 16, 7, 7, 4, 25, 13]"
2,3d5bb6ac5a394f6888d5d578921bba2f,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,14.5,27,4,[],"[27, 9, 9, 13, 16, 27, 4, 13, 16, 27, 7, 16, 16, 9, 16, 16, 16, 4, 4, 16, 7, 7, 16, 13]"
3,3d5bb6ac5a394f6888d5d578921bba2f,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,13.0,27,0,[],"[4, 27, 4, 4, 13, 23, 16, 2, 16, 7, 13, 2, 16, 2, 0, 0, 16, 13, 16, 16, 27, 7, 7, 0, 23, 27, 23]"
-3,5513bb5cdf1f47a688918dea4d4f72d0,81,,,,,,,,,,,,,,,
-2,5513bb5cdf1f47a688918dea4d4f72d0,81,4,0,0.0,42,10.37037037037037,8.4,6.0,6,12,23.5,24.0,42,12,"[6, 6, 6, 12, 12]","[42, 42, 24, 24, 42, 12, 12, 12, 12, 24, 12, 24]"
-1,5513bb5cdf1f47a688918dea4d4f72d0,81,5,0,0.0,18,4.444444444444445,6.0,6.0,6,6,20.4,12.0,42,12,"[6, 6, 6]","[42, 12, 42, 24, 12, 12, 24, 12, 12, 12, 12, 12, 42, 24, 12]"
0,5513bb5cdf1f47a688918dea4d4f72d0,81,6,0,0.0,0,0.0,nan,nan,nan,nan,18.0,12.0,42,6,[],"[42, 12, 42, 6, 12, 12, 6, 6, 24, 12, 12, 12, 12, 12, 42, 24, 24, 12]"
1,5513bb5cdf1f47a688918dea4d4f72d0,81,7,0,0.0,0,0.0,nan,nan,nan,nan,15.428571428571429,12.0,42,4,[],"[12, 42, 20, 12, 20, 12, 12, 12, 12, 12, 6, 4, 42, 42, 6, 6, 4, 4, 12, 12, 20]"
2,5513bb5cdf1f47a688918dea4d4f72d0,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,9.0,42,4,[],"[6, 42, 20, 6, 20, 12, 6, 6, 12, 12, 6, 6, 42, 4, 6, 42, 6, 6, 12, 12, 4, 12, 4, 20]"
3,5513bb5cdf1f47a688918dea4d4f72d0,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,6.0,42,4,[],"[6, 42, 16, 16, 4, 6, 4, 4, 6, 6, 6, 42, 4, 6, 12, 12, 12, 42, 6, 6, 6, 12, 12, 12, 4, 4, 16]"
-3,68b16435a60b41bba515a2fcd0fa7dda,81,,,,,,,,,,,,,,,
-2,68b16435a60b41bba515a2fcd0fa7dda,81,4,0,0.0,24,5.9259259259259265,6.0,5.0,5,9,25.0,19.5,44,11,"[5, 5, 5, 9]","[16, 11, 44, 23, 16, 32, 11, 44, 11, 32, 16, 44]"
-1,68b16435a60b41bba515a2fcd0fa7dda,81,5,0,0.0,9,2.2222222222222223,9.0,9.0,9,9,21.0,16.0,44,5,[9],"[5, 16, 11, 44, 16, 23, 32, 11, 44, 11, 32, 5, 16, 5, 44]"
0,68b16435a60b41bba515a2fcd0fa7dda,81,6,0,0.0,0,0.0,nan,nan,nan,nan,18.0,13.5,44,5,[],"[5, 16, 11, 23, 16, 23, 44, 9, 11, 23, 44, 11, 9, 9, 16, 5, 5, 44]"
1,68b16435a60b41bba515a2fcd0fa7dda,81,7,0,0.0,0,0.0,nan,nan,nan,nan,15.428571428571429,11.0,44,5,[],"[5, 11, 9, 11, 9, 15, 15, 44, 16, 11, 44, 15, 8, 8, 8, 9, 16, 5, 16, 44, 5]"
2,68b16435a60b41bba515a2fcd0fa7dda,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,8.5,44,1,[],"[1, 11, 3, 11, 23, 23, 23, 6, 44, 16, 1, 11, 16, 4, 44, 6, 3, 1, 16, 4, 6, 4, 44, 3]"
3,68b16435a60b41bba515a2fcd0fa7dda,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,6.0,44,1,[],"[11, 16, 3, 11, 17, 17, 6, 44, 1, 1, 5, 44, 16, 5, 5, 11, 5, 16, 1, 6, 3, 3, 17, 5, 6, 44, 5]"
-3,718c20ec91a14069aea5e0a141358025,81,,,,,,,,,,,,,,,
-2,718c20ec91a14069aea5e0a141358025,81,4,0,0.0,4,0.9876543209876543,2.0,2.0,2,2,26.666666666666668,17.0,72,2,"[2, 2]","[22, 10, 2, 22, 72, 72, 72, 10, 2, 22, 12, 2]"
-1,718c20ec91a14069aea5e0a141358025,81,5,0,0.0,0,0.0,nan,nan,nan,nan,21.6,10.0,72,2,[],"[2, 22, 2, 10, 2, 2, 22, 72, 72, 72, 10, 2, 22, 10, 2]"
0,718c20ec91a14069aea5e0a141358025,81,6,0,0.0,0,0.0,nan,nan,nan,nan,18.0,16.0,40,2,[],"[10, 32, 22, 22, 32, 2, 22, 2, 32, 40, 40, 2, 2, 10, 40, 10, 2, 2]"
1,718c20ec91a14069aea5e0a141358025,81,7,0,0.0,0,0.0,nan,nan,nan,nan,15.428571428571429,16.0,32,2,[],"[10, 22, 2, 32, 24, 2, 22, 32, 2, 24, 24, 16, 2, 16, 10, 32, 2, 10, 22, 2, 16]"
2,718c20ec91a14069aea5e0a141358025,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,10.0,46,2,[],"[10, 20, 46, 46, 2, 2, 16, 2, 20, 2, 16, 16, 10, 2, 10, 10, 10, 10, 2, 46, 2, 20, 2, 2]"
3,718c20ec91a14069aea5e0a141358025,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,6.0,32,2,[],"[10, 18, 2, 32, 4, 28, 2, 18, 6, 32, 2, 28, 28, 6, 2, 6, 6, 10, 32, 2, 10, 4, 18, 6, 4, 2, 6]"
-3,a84936271c124a43aa66a9ce0cbc5dbf,81,,,,,,,,,,,,,,,
-2,a84936271c124a43aa66a9ce0cbc5dbf,81,4,1,25.0,47,11.604938271604938,11.75,11.5,7,17,23.083333333333332,24.0,43,1,"[7, 17, 7, 16]","[1, 1, 1, 24, 24, 43, 23, 33, 43, 17, 24, 43]"
-1,a84936271c124a43aa66a9ce0cbc5dbf,81,5,1,20.0,16,3.950617283950617,4.0,4.0,1,7,20.533333333333335,17.0,43,1,"[7, 1, 1, 7]","[1, 17, 1, 24, 16, 16, 1, 17, 24, 43, 24, 43, 16, 22, 43]"
0,a84936271c124a43aa66a9ce0cbc5dbf,81,6,0,0.0,0,0.0,nan,nan,nan,nan,18.0,16.5,43,1,[],"[1, 17, 7, 16, 17, 24, 1, 24, 43, 1, 7, 43, 7, 16, 16, 24, 17, 43]"
1,a84936271c124a43aa66a9ce0cbc5dbf,81,7,1,14.285714285714285,0,0.0,nan,nan,nan,nan,15.428571428571429,16.0,43,0,[],"[0, 7, 17, 24, 24, 0, 7, 7, 24, 1, 43, 16, 1, 0, 17, 43, 1, 43, 16, 16, 17]"
2,a84936271c124a43aa66a9ce0cbc5dbf,81,8,1,12.5,0,0.0,nan,nan,nan,nan,13.5,10.5,43,0,[],"[24, 24, 0, 3, 43, 3, 7, 7, 14, 14, 1, 1, 0, 16, 24, 16, 7, 16, 14, 43, 1, 43, 3, 0]"
3,a84936271c124a43aa66a9ce0cbc5dbf,81,9,1,11.11111111111111,0,0.0,nan,nan,nan,nan,12.0,4.0,43,0,[],"[24, 24, 3, 43, 1, 16, 3, 0, 4, 4, 17, 16, 24, 1, 0, 1, 16, 0, 3, 4, 0, 0, 17, 17, 43, 0, 43]"
-3,4dff52e1b6de44f386024168eaa09782,81,,,,,,,,,,,,,,,
-2,4dff52e1b6de44f386024168eaa09782,81,4,0,0.0,23,5.679012345679013,7.666666666666667,5.0,5,13,25.083333333333332,18.0,50,9,"[5, 5, 13]","[13, 50, 45, 13, 9, 36, 9, 23, 45, 9, 13, 36]"
-1,4dff52e1b6de44f386024168eaa09782,81,5,0,0.0,10,2.4691358024691357,5.0,5.0,5,5,20.933333333333334,13.0,50,9,"[5, 5]","[13, 13, 50, 13, 9, 23, 13, 9, 23, 45, 45, 13, 9, 13, 23]"
0,4dff52e1b6de44f386024168eaa09782,81,6,0,0.0,0,0.0,nan,nan,nan,nan,18.0,13.0,45,5,[],"[13, 23, 23, 45, 9, 13, 23, 45, 13, 9, 45, 5, 5, 13, 13, 13, 5, 9]"
1,4dff52e1b6de44f386024168eaa09782,81,7,0,0.0,0,0.0,nan,nan,nan,nan,15.428571428571429,9.0,45,4,[],"[9, 23, 5, 13, 23, 23, 4, 4, 9, 13, 9, 5, 45, 9, 4, 13, 9, 9, 45, 5, 45]"
2,4dff52e1b6de44f386024168eaa09782,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,11.0,32,5,[],"[8, 5, 5, 5, 23, 5, 13, 23, 23, 9, 9, 13, 13, 9, 5, 32, 32, 13, 13, 13, 8, 8, 32, 5]"
3,4dff52e1b6de44f386024168eaa09782,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,9.0,32,0,[],"[9, 4, 5, 4, 13, 32, 9, 9, 9, 0, 13, 5, 9, 23, 23, 32, 13, 23, 9, 0, 13, 4, 0, 32, 5, 13, 13]"
-3,479685df2c2940f1a172138a732c733c,256,3,0,0.0,102,7.968749999999999,12.75,6.0,6,33,76.83333333333333,89.0,133,28,"[6, 33, 33, 6, 6, 6, 6, 6]","[127, 89, 28, 94, 28, 89, 89, 100, 89, 28, 28, 133]"
-2,479685df2c2940f1a172138a732c733c,256,4,0,0.0,36,2.8125,5.142857142857143,6.0,2,6,61.75,61.0,101,28,"[6, 2, 6, 6, 6, 4, 6]","[89, 28, 94, 32, 28, 89, 89, 95, 33, 100, 32, 33, 89, 28, 28, 101]"
-1,479685df2c2940f1a172138a732c733c,256,5,0,0.0,12,0.9375,4.0,5.0,1,6,50.6,33.0,100,6,"[6, 1, 5]","[89, 94, 6, 89, 28, 33, 100, 33, 33, 6, 28, 28, 28, 89, 6, 89, 100, 6, 94, 33]"
0,479685df2c2940f1a172138a732c733c,256,6,0,0.0,0,0.0,nan,nan,nan,nan,42.666666666666664,30.5,94,6,[],"[6, 94, 94, 6, 6, 28, 33, 94, 89, 94, 28, 6, 6, 33, 28, 89, 89, 33, 6, 33, 28, 6, 89, 6]"
1,479685df2c2940f1a172138a732c733c,256,7,0,0.0,0,0.0,nan,nan,nan,nan,36.57142857142857,28.0,89,6,[],"[6, 79, 79, 6, 15, 6, 15, 33, 79, 89, 89, 79, 28, 6, 33, 28, 89, 33, 6, 33, 6, 6, 28, 28, 15, 15, 89, 6]"
2,479685df2c2940f1a172138a732c733c,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,21.5,85,4,[],"[4, 6, 6, 85, 79, 6, 6, 33, 6, 4, 79, 79, 79, 28, 85, 15, 4, 28, 4, 6, 15, 33, 28, 33, 15, 15, 85, 28, 33, 85, 6, 6]"
3,479685df2c2940f1a172138a732c733c,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,23.0,83,5,[],"[5, 64, 64, 6, 6, 30, 6, 6, 23, 6, 5, 5, 33, 64, 64, 23, 83, 83, 30, 6, 30, 6, 33, 23, 5, 6, 6, 33, 33, 30, 83, 6, 6, 23, 83, 6]"
-3,c345e6a81f714c6aa1267f4757d0470e,256,3,0,0.0,240,18.75,24.0,20.0,18,36,65.33333333333333,49.0,105,48,"[20, 20, 36, 18, 18, 18, 36, 18, 36, 20]","[48, 84, 49, 49, 48, 48, 49, 85, 85, 85, 49, 105]"
-2,c345e6a81f714c6aa1267f4757d0470e,256,4,0,0.0,141,11.015625,12.818181818181818,18.0,1,20,55.1875,49.0,102,33,"[20, 20, 1, 18, 18, 18, 3, 18, 3, 2, 20]","[34, 48, 51, 49, 48, 48, 49, 49, 85, 85, 33, 35, 49, 85, 102, 33]"
-1,c345e6a81f714c6aa1267f4757d0470e,256,5,0,0.0,69,5.390625,7.666666666666667,8.0,1,20,47.75,48.0,101,18,"[20, 8, 2, 4, 1, 12, 12, 2, 8]","[34, 34, 85, 85, 49, 18, 48, 18, 85, 35, 18, 51, 48, 18, 33, 101, 49, 49, 49, 48]"
0,c345e6a81f714c6aa1267f4757d0470e,256,6,0,0.0,0,0.0,nan,nan,nan,nan,42.666666666666664,42.0,85,18,[],"[18, 18, 36, 20, 48, 20, 85, 85, 20, 18, 36, 48, 36, 36, 20, 18, 49, 49, 85, 85, 49, 48, 48, 49]"
1,c345e6a81f714c6aa1267f4757d0470e,256,7,0,0.0,0,0.0,nan,nan,nan,nan,36.57142857142857,25.0,85,11,[],"[18, 85, 18, 49, 20, 85, 85, 85, 20, 20, 25, 25, 11, 18, 11, 11, 48, 49, 49, 20, 48, 48, 25, 48, 49, 18, 25, 11]"
2,c345e6a81f714c6aa1267f4757d0470e,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,24.5,85,7,[],"[25, 29, 20, 29, 7, 24, 24, 48, 25, 18, 18, 85, 85, 18, 24, 48, 20, 20, 18, 24, 48, 7, 20, 25, 29, 85, 25, 29, 85, 48, 7, 7]"
3,c345e6a81f714c6aa1267f4757d0470e,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,20.0,85,2,[],"[22, 22, 85, 2, 22, 12, 42, 42, 42, 48, 12, 7, 18, 48, 85, 18, 2, 7, 85, 48, 20, 12, 12, 18, 7, 85, 18, 20, 42, 20, 2, 48, 7, 20, 2, 22]"
-3,82a3511636d5476a809b066333d4ac90,256,3,0,0.0,225,17.578125,28.125,25.5,7,46,66.58333333333333,52.0,108,43,"[46, 29, 46, 7, 22, 46, 22, 7]","[43, 52, 86, 43, 108, 43, 52, 86, 52, 98, 43, 93]"
-2,82a3511636d5476a809b066333d4ac90,256,4,0,0.0,87,6.796874999999999,14.5,13.0,3,29,58.5625,49.0,108,43,"[29, 7, 22, 19, 3, 7]","[46, 43, 43, 46, 43, 51, 108, 86, 43, 52, 46, 86, 52, 47, 52, 93]"
-1,82a3511636d5476a809b066333d4ac90,256,5,0,0.0,21,1.640625,4.2,4.0,1,7,50.15,46.0,91,21,"[4, 7, 2, 7, 1]","[22, 42, 86, 46, 52, 46, 86, 43, 29, 86, 52, 22, 91, 46, 43, 52, 52, 43, 21, 43]"
0,82a3511636d5476a809b066333d4ac90,256,6,0,0.0,0,0.0,nan,nan,nan,nan,42.666666666666664,44.5,86,7,[],"[46, 46, 52, 22, 43, 86, 43, 22, 22, 7, 7, 86, 46, 46, 52, 7, 7, 22, 86, 43, 86, 52, 43, 52]"
1,82a3511636d5476a809b066333d4ac90,256,7,0,0.0,0,0.0,nan,nan,nan,nan,36.57142857142857,43.0,69,7,[],"[46, 17, 17, 46, 52, 22, 43, 43, 22, 22, 7, 7, 69, 46, 46, 52, 7, 7, 69, 22, 69, 43, 69, 17, 52, 17, 43, 52]"
2,82a3511636d5476a809b066333d4ac90,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,23.5,86,7,[],"[46, 32, 7, 7, 7, 7, 7, 46, 52, 7, 11, 32, 86, 11, 15, 15, 86, 86, 7, 46, 52, 46, 52, 15, 11, 86, 32, 7, 11, 52, 15, 32]"
3,82a3511636d5476a809b066333d4ac90,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,15.0,86,0,[],"[32, 7, 0, 7, 7, 46, 52, 52, 15, 11, 32, 86, 11, 15, 15, 15, 86, 86, 7, 46, 7, 46, 46, 11, 86, 0, 0, 32, 52, 7, 7, 0, 11, 52, 7, 32]"
-3,e946dd148a044a35aebaa95edf37e6be,256,3,1,33.33333333333333,60,4.6875,20.0,4.0,4,52,80.33333333333333,126.0,130,0,"[52, 4, 4]","[0, 126, 126, 126, 126, 0, 126, 130, 0, 78, 0, 126]"
-2,e946dd148a044a35aebaa95edf37e6be,256,4,1,25.0,12,0.9375,2.4,2.0,1,4,63.25,63.5,126,0,"[4, 4, 1, 1, 2]","[78, 126, 49, 78, 126, 125, 48, 0, 0, 48, 48, 82, 126, 78, 0, 0]"
-1,e946dd148a044a35aebaa95edf37e6be,256,5,1,20.0,8,0.625,4.0,4.0,4,4,50.8,50.0,110,0,"[4, 4]","[110, 0, 16, 0, 110, 52, 16, 110, 48, 0, 52, 78, 48, 78, 110, 16, 78, 0, 16, 78]"
0,e946dd148a044a35aebaa95edf37e6be,256,6,0,0.0,0,0.0,nan,nan,nan,nan,42.666666666666664,31.0,112,0,[],"[4, 14, 0, 0, 48, 14, 112, 4, 78, 4, 112, 14, 0, 48, 4, 78, 0, 112, 112, 14, 78, 48, 78, 48]"
1,e946dd148a044a35aebaa95edf37e6be,256,7,0,0.0,0,0.0,nan,nan,nan,nan,36.57142857142857,26.0,112,0,[],"[0, 4, 14, 52, 14, 48, 0, 14, 112, 4, 112, 112, 48, 48, 26, 0, 48, 26, 4, 4, 52, 112, 14, 52, 0, 52, 26, 26]"
2,e946dd148a044a35aebaa95edf37e6be,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,24.0,110,0,[],"[16, 4, 2, 4, 0, 46, 46, 46, 4, 110, 0, 2, 2, 4, 16, 32, 110, 46, 16, 110, 110, 32, 46, 32, 46, 0, 0, 2, 46, 46, 32, 16]"
3,e946dd148a044a35aebaa95edf37e6be,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,18.0,108,0,[],"[12, 0, 108, 56, 4, 4, 18, 18, 18, 18, 18, 12, 108, 36, 12, 12, 108, 18, 18, 0, 0, 4, 4, 0, 36, 56, 36, 56, 108, 4, 4, 36, 18, 4, 4, 56]"
-3,4cd6c0c898ea43c0909e5e0e96da798d,256,3,0,0.0,15,1.171875,3.0,3.0,3,3,84.08333333333333,85.0,120,45,"[3, 3, 3, 3, 3]","[88, 120, 48, 85, 45, 85, 120, 48, 120, 120, 85, 45]"
-2,4cd6c0c898ea43c0909e5e0e96da798d,256,4,1,25.0,15,1.171875,2.5,3.0,1,3,63.0625,66.5,120,0,"[3, 1, 3, 3, 2, 3]","[0, 88, 48, 45, 0, 120, 117, 1, 85, 48, 85, 120, 85, 2, 45, 120]"
-1,4cd6c0c898ea43c0909e5e0e96da798d,256,5,0,0.0,6,0.46875,2.0,2.0,1,3,50.9,46.5,97,3,"[2, 3, 1]","[23, 3, 23, 23, 48, 85, 48, 97, 97, 85, 45, 97, 85, 3, 45, 3, 85, 97, 3, 23]"
0,4cd6c0c898ea43c0909e5e0e96da798d,256,6,0,0.0,0,0.0,nan,nan,nan,nan,42.666666666666664,34.0,97,3,[],"[3, 3, 85, 23, 3, 85, 23, 97, 45, 3, 23, 97, 3, 23, 97, 85, 45, 3, 85, 3, 3, 97, 45, 45]"
1,4cd6c0c898ea43c0909e5e0e96da798d,256,7,0,0.0,0,0.0,nan,nan,nan,nan,36.57142857142857,33.0,85,3,[],"[3, 85, 85, 3, 23, 85, 3, 64, 33, 64, 33, 3, 45, 23, 45, 45, 23, 3, 64, 3, 85, 33, 33, 23, 3, 64, 45, 3]"
2,4cd6c0c898ea43c0909e5e0e96da798d,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,22.0,85,3,[],"[3, 3, 3, 3, 85, 16, 12, 28, 16, 12, 64, 12, 45, 85, 85, 64, 45, 3, 45, 3, 45, 3, 64, 16, 64, 85, 28, 28, 28, 3, 12, 16]"
3,4cd6c0c898ea43c0909e5e0e96da798d,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,29.0,72,3,[],"[29, 29, 3, 5, 40, 3, 3, 72, 3, 30, 5, 18, 40, 3, 40, 56, 5, 18, 18, 30, 72, 56, 3, 30, 29, 29, 3, 72, 3, 18, 40, 56, 56, 5, 72, 30]"
-3,02c3f39da8c34b4ebf862ccfed978375,256,3,0,0.0,126,9.84375,42.0,46.0,34,46,74.83333333333333,76.0,116,46,"[34, 46, 46]","[46, 82, 94, 46, 46, 94, 116, 70, 46, 70, 94, 94]"
-2,02c3f39da8c34b4ebf862ccfed978375,256,4,0,0.0,50,3.90625,4.166666666666667,2.0,1,14,60.875,53.5,94,34,"[1, 14, 2, 1, 2, 2, 6, 2, 5, 2, 2, 11]","[66, 46, 83, 67, 46, 60, 94, 45, 68, 44, 94, 34, 47, 45, 94, 41]"
-1,02c3f39da8c34b4ebf862ccfed978375,256,5,0,0.0,5,0.390625,1.25,1.0,1,2,50.95,44.0,94,34,"[1, 1, 1, 2]","[46, 36, 94, 37, 34, 45, 44, 45, 34, 35, 94, 46, 94, 44, 34, 37, 44, 46, 36, 94]"
0,02c3f39da8c34b4ebf862ccfed978375,256,6,0,0.0,0,0.0,nan,nan,nan,nan,42.666666666666664,35.0,94,12,[],"[12, 34, 94, 36, 46, 46, 12, 36, 94, 36, 34, 34, 12, 12, 34, 94, 34, 34, 46, 46, 36, 94, 34, 34]"
1,02c3f39da8c34b4ebf862ccfed978375,256,7,0,0.0,0,0.0,nan,nan,nan,nan,36.57142857142857,33.0,94,7,[],"[27, 7, 94, 46, 7, 46, 94, 13, 13, 36, 33, 33, 13, 33, 36, 94, 7, 27, 27, 46, 46, 13, 7, 33, 36, 36, 27, 94]"
2,02c3f39da8c34b4ebf862ccfed978375,256,8,1,12.5,0,0.0,nan,nan,nan,nan,32.0,31.5,94,0,[],"[7, 27, 94, 0, 27, 36, 46, 46, 8, 38, 38, 36, 94, 7, 94, 0, 38, 0, 94, 8, 0, 8, 27, 46, 7, 7, 38, 36, 36, 27, 46, 8]"
3,02c3f39da8c34b4ebf862ccfed978375,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,27.0,94,0,[],"[27, 27, 27, 46, 7, 36, 7, 36, 7, 0, 0, 27, 94, 46, 27, 27, 7, 12, 36, 0, 12, 36, 12, 94, 0, 7, 27, 12, 94, 46, 94, 27, 46, 7, 7, 7]"
-3,24843380c2ac4fbabe7e069c6dfae34f,256,3,0,0.0,83,6.484375000000001,11.857142857142858,13.0,3,17,78.41666666666667,88.0,108,50,"[3, 17, 13, 17, 17, 3, 13]","[95, 50, 50, 108, 85, 50, 91, 50, 95, 85, 91, 91]"
-2,24843380c2ac4fbabe7e069c6dfae34f,256,4,0,0.0,32,2.5,6.4,3.0,2,13,62.0,67.5,95,17,"[2, 3, 13, 3, 11]","[50, 50, 91, 95, 17, 85, 17, 50, 91, 50, 95, 85, 17, 91, 17, 91]"
-1,24843380c2ac4fbabe7e069c6dfae34f,256,5,0,0.0,6,0.46875,3.0,3.0,3,3,50.9,50.0,91,13,"[3, 3]","[17, 17, 82, 82, 91, 13, 91, 85, 91, 13, 50, 50, 50, 13, 17, 17, 50, 85, 91, 13]"
0,24843380c2ac4fbabe7e069c6dfae34f,256,6,0,0.0,0,0.0,nan,nan,nan,nan,42.666666666666664,33.5,91,3,[],"[17, 3, 17, 91, 13, 91, 3, 50, 82, 50, 91, 13, 13, 17, 82, 17, 82, 50, 91, 3, 50, 3, 82, 13]"
1,24843380c2ac4fbabe7e069c6dfae34f,256,7,0,0.0,0,0.0,nan,nan,nan,nan,36.57142857142857,29.0,91,3,[],"[3, 91, 91, 3, 13, 13, 13, 50, 17, 91, 53, 53, 53, 13, 29, 29, 50, 91, 50, 29, 3, 50, 3, 17, 17, 17, 29, 53]"
2,24843380c2ac4fbabe7e069c6dfae34f,256,8,0,0.0,0,0.0,nan,nan,nan,nan,32.0,15.5,91,3,[],"[17, 3, 17, 65, 65, 91, 3, 14, 14, 91, 65, 91, 17, 50, 13, 50, 3, 14, 3, 3, 17, 3, 50, 50, 65, 13, 14, 13, 91, 3, 3, 13]"
3,24843380c2ac4fbabe7e069c6dfae34f,256,9,0,0.0,0,0.0,nan,nan,nan,nan,28.444444444444443,14.0,91,3,[],"[17, 65, 65, 91, 3, 3, 14, 14, 3, 3, 13, 91, 65, 91, 13, 47, 47, 17, 47, 13, 3, 14, 3, 3, 17, 17, 47, 3, 65, 14, 3, 91, 3, 3, 3, 13]"
-3,0e23518045044fbba9b4799fbeb14bab,256,3,0,0.0,218,17.03125,27.25,28.0,18,35,67.16666666666667,49.0,110,41,"[18, 35, 35, 35, 21, 21, 35, 18]","[49, 41, 44, 110, 41, 49, 49, 44, 49, 110, 110, 110]"
-2,0e23518045044fbba9b4799fbeb14bab,256,4,0,0.0,90,7.03125,12.857142857142858,18.0,1,21,58.375,46.5,110,33,"[18, 2, 21, 9, 21, 18, 1]","[49, 34, 35, 49, 41, 35, 110, 110, 44, 41, 49, 49, 33, 110, 35, 110]"
-1,0e23518045044fbba9b4799fbeb14bab,256,5,0,0.0,44,3.4375000000000004,4.0,2.0,1,16,49.0,37.0,110,19,"[2, 2, 2, 1, 16, 1, 2, 4, 11, 1, 2]","[25, 49, 19, 35, 110, 35, 110, 19, 19, 19, 35, 110, 49, 39, 35, 39, 49, 110, 49, 25]"
0,0e23518045044fbba9b4799fbeb14bab,256,6,0,0.0,0,0.0,nan,nan,nan,nan,42.666666666666664,29.0,110,18,[],"[21, 21, 49, 23, 35, 110, 18, 35, 110, 23, 23, 35, 110, 18, 49, 18, 49, 21, 35, 49, 23, 110, 18, 21]"
