distance,automaton,num_traces,num_states,num_states_unreachable,percent_states_unreachable,num_glitches,percent_glitches,mean_glitch_trans_freq,median_glitch_trans_freq,min_glitch_trans_freq,max_glitch_trans_freq,mean_dominant_trans_freq,median_dominant_trans_freq,max_dominant_trans_freq,min_dominant_trans_freq,glitched_delta_freq,dominant_delta_freq
-2,06916fd338c14e408476505ae39f2bac,81,4,0,0.0,8,1.9753086419753085,2.0,1.0,1,5,26.333333333333332,22.5,54,4,"[5, 1, 1, 1]","[4, 17, 54, 32, 31, 54, 18, 26, 19, 4, 4, 53]"
-1,06916fd338c14e408476505ae39f2bac,81,5,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,21.333333333333332,18.0,54,4,"[1, 1, 1, 1]","[5, 4, 17, 54, 7, 5, 26, 25, 18, 19, 26, 53, 4, 4, 53]"
0,06916fd338c14e408476505ae39f2bac,81,6,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,17.833333333333332,12.0,53,1,"[1, 1, 1]","[18, 2, 5, 53, 25, 26, 51, 1, 1, 26, 5, 19, 4, 17, 4, 53, 7, 4]"
1,06916fd338c14e408476505ae39f2bac,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,6.0,53,1,"[1, 1]","[1, 1, 17, 5, 18, 21, 4, 21, 53, 53, 1, 6, 5, 20, 5, 5, 4, 6, 4, 19, 53]"
2,06916fd338c14e408476505ae39f2bac,81,8,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,13.416666666666666,6.0,53,1,"[1, 1]","[20, 1, 15, 6, 6, 6, 2, 4, 53, 6, 20, 1, 5, 6, 19, 16, 52, 2, 2, 4, 17, 4, 2, 53]"
3,06916fd338c14e408476505ae39f2bac,81,9,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,11.925925925925926,7.0,37,1,"[1, 1]","[37, 6, 11, 6, 16, 5, 4, 1, 21, 16, 7, 12, 1, 5, 5, 6, 7, 16, 11, 4, 20, 21, 37, 37, 4, 5, 1]"
-3,3279c6a73809449f8c84194fe96af494,81,3,0,0.0,21,5.185185185185185,5.25,2.0,1,16,33.666666666666664,42.0,48,15,"[16, 1, 2, 2]","[32, 16, 42, 48, 48, 44, 15, 42, 16]"
-2,3279c6a73809449f8c84194fe96af494,81,4,0,0.0,5,1.2345679012345678,1.6666666666666667,2.0,1,2,26.583333333333332,24.0,44,15,"[1, 2, 2]","[16, 16, 42, 32, 32, 16, 16, 44, 15, 32, 42, 16]"
-1,3279c6a73809449f8c84194fe96af494,81,5,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,21.533333333333335,16.0,42,2,[1],"[2, 42, 2, 42, 42, 16, 32, 32, 32, 15, 16, 2, 16, 16, 16]"
0,3279c6a73809449f8c84194fe96af494,81,6,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,17.944444444444443,16.0,42,2,[1],"[30, 2, 16, 16, 2, 42, 16, 42, 2, 42, 16, 16, 2, 2, 30, 15, 2, 30]"
1,3279c6a73809449f8c84194fe96af494,81,7,1,14.285714285714285,1,0.24691358024691357,1.0,1.0,1,1,15.380952380952381,12.0,42,0,[1],"[16, 42, 4, 16, 2, 16, 0, 42, 32, 0, 4, 12, 12, 2, 32, 0, 42, 32, 12, 3, 2]"
2,3279c6a73809449f8c84194fe96af494,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,12.5,42,1,[],"[2, 2, 42, 1, 12, 15, 15, 1, 4, 19, 13, 12, 13, 42, 19, 4, 15, 12, 42, 4, 2, 1, 19, 13]"
3,3279c6a73809449f8c84194fe96af494,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,12.0,40,1,[],"[12, 2, 40, 16, 16, 16, 15, 2, 12, 4, 2, 16, 1, 4, 2, 1, 15, 40, 16, 12, 16, 15, 2, 1, 4, 2, 40]"
-3,9412723e18684df1bef282f3afa2368c,81,3,0,0.0,53,13.086419753086421,10.6,10.0,4,15,30.11111111111111,33.0,59,16,"[15, 4, 9, 15, 10]","[33, 59, 34, 16, 16, 29, 35, 16, 33]"
-2,9412723e18684df1bef282f3afa2368c,81,4,0,0.0,23,5.679012345679013,4.6,4.0,3,7,25.083333333333332,23.5,41,15,"[4, 6, 7, 3, 3]","[33, 41, 15, 16, 29, 18, 15, 33, 35, 16, 34, 16]"
-1,9412723e18684df1bef282f3afa2368c,81,5,0,0.0,5,1.2345679012345678,2.5,2.5,1,4,21.266666666666666,16.0,35,9,"[4, 1]","[33, 10, 9, 34, 15, 16, 10, 15, 34, 15, 16, 35, 16, 28, 33]"
0,9412723e18684df1bef282f3afa2368c,81,6,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,17.944444444444443,15.5,35,4,[1],"[4, 9, 4, 34, 15, 16, 29, 29, 15, 28, 34, 35, 10, 10, 15, 4, 16, 16]"
1,9412723e18684df1bef282f3afa2368c,81,7,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,15.380952380952381,15.0,29,4,[1],"[27, 8, 28, 4, 29, 16, 15, 4, 29, 16, 7, 27, 4, 27, 7, 16, 10, 15, 10, 15, 9]"
2,9412723e18684df1bef282f3afa2368c,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,12.0,34,1,[],"[15, 22, 1, 7, 4, 22, 16, 15, 34, 4, 9, 7, 9, 9, 4, 16, 1, 15, 16, 1, 7, 34, 22, 34]"
3,9412723e18684df1bef282f3afa2368c,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,9.0,34,1,[],"[9, 15, 1, 10, 9, 6, 9, 34, 6, 1, 22, 4, 7, 10, 15, 4, 22, 4, 15, 6, 7, 10, 34, 22, 7, 1, 34]"
-3,cabb104f97284600bb9e84f64de481de,81,3,1,33.33333333333333,63,15.555555555555555,15.75,14.0,12,23,29.0,33.0,53,10,"[12, 15, 13, 23]","[33, 33, 53, 42, 10, 33, 10, 36, 11]"
-2,cabb104f97284600bb9e84f64de481de,81,4,0,0.0,43,10.617283950617285,4.3,3.5,1,9,23.416666666666668,24.5,39,9,"[2, 2, 1, 2, 8, 4, 4, 3, 9, 8]","[26, 11, 10, 33, 15, 23, 31, 33, 29, 9, 39, 22]"
-1,cabb104f97284600bb9e84f64de481de,81,5,0,0.0,26,6.419753086419753,2.6,1.5,1,8,19.866666666666667,18.0,33,9,"[6, 3, 1, 1, 1, 8, 1, 1, 2, 2]","[11, 9, 25, 29, 10, 31, 15, 13, 26, 23, 33, 14, 18, 12, 29]"
0,cabb104f97284600bb9e84f64de481de,81,6,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,17.944444444444443,15.0,33,10,[1],"[33, 23, 12, 15, 14, 15, 12, 15, 32, 10, 13, 11, 15, 23, 33, 22, 15, 10]"
1,cabb104f97284600bb9e84f64de481de,81,7,1,14.285714285714285,1,0.24691358024691357,1.0,1.0,1,1,15.380952380952381,14.0,33,0,[1],"[23, 0, 10, 15, 15, 14, 22, 1, 33, 14, 33, 33, 15, 15, 10, 12, 10, 0, 13, 23, 12]"
2,cabb104f97284600bb9e84f64de481de,81,8,1,12.5,1,0.24691358024691357,1.0,1.0,1,1,13.458333333333334,12.5,33,0,[1],"[10, 2, 12, 2, 15, 23, 0, 15, 0, 15, 22, 2, 32, 10, 13, 33, 11, 12, 23, 33, 13, 0, 12, 13]"
3,cabb104f97284600bb9e84f64de481de,81,9,1,11.11111111111111,1,0.24691358024691357,1.0,1.0,1,1,11.962962962962964,10.0,29,0,[1],"[4, 23, 4, 0, 5, 8, 14, 15, 8, 15, 22, 14, 8, 15, 29, 4, 10, 4, 0, 23, 29, 0, 29, 10, 15, 11, 4]"
-3,6e94f7a55b33485ba695b71cf842e117,81,3,0,0.0,29,7.160493827160494,5.8,6.0,2,8,32.77777777777778,21.0,62,17,"[8, 6, 7, 2, 6]","[21, 18, 57, 21, 62, 55, 17, 21, 23]"
-2,6e94f7a55b33485ba695b71cf842e117,81,4,0,0.0,17,4.197530864197531,4.25,4.0,2,7,25.583333333333332,19.5,62,5,"[5, 7, 2, 3]","[21, 18, 5, 21, 57, 21, 62, 6, 55, 17, 6, 18]"
-1,6e94f7a55b33485ba695b71cf842e117,81,5,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,21.4,17.0,57,6,"[1, 1, 1]","[21, 6, 8, 6, 56, 6, 55, 20, 7, 21, 17, 18, 57, 17, 6]"
0,6e94f7a55b33485ba695b71cf842e117,81,6,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,17.944444444444443,12.0,56,1,[1],"[21, 17, 7, 54, 18, 55, 6, 1, 7, 21, 6, 2, 6, 21, 1, 17, 7, 56]"
1,6e94f7a55b33485ba695b71cf842e117,81,7,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,15.380952380952381,7.0,56,1,[1],"[5, 54, 17, 17, 1, 18, 21, 2, 5, 21, 55, 7, 5, 7, 1, 1, 7, 56, 1, 21, 1]"
2,6e94f7a55b33485ba695b71cf842e117,81,8,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,13.458333333333334,12.0,31,1,[1],"[17, 5, 1, 24, 5, 18, 25, 1, 21, 31, 21, 21, 1, 1, 31, 24, 7, 7, 1, 31, 7, 17, 5, 1]"
3,6e94f7a55b33485ba695b71cf842e117,81,9,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,11.962962962962964,10.0,30,1,[1],"[7, 7, 1, 29, 21, 6, 11, 15, 2, 30, 7, 6, 10, 7, 9, 1, 10, 6, 21, 21, 16, 7, 7, 16, 10, 10, 30]"
-3,779f7552c74b4c3b94ef6798d23712ed,81,3,1,33.33333333333333,56,13.82716049382716,8.0,3.0,1,16,29.77777777777778,40.0,57,4,"[1, 1, 16, 16, 3, 16, 3]","[43, 5, 24, 44, 4, 8, 43, 40, 57]"
-2,779f7552c74b4c3b94ef6798d23712ed,81,4,0,0.0,34,8.395061728395062,3.090909090909091,2.0,1,15,24.166666666666668,20.5,44,4,"[1, 1, 2, 2, 1, 4, 3, 15, 1, 3, 1]","[5, 19, 44, 22, 34, 15, 16, 4, 8, 37, 43, 43]"
-1,779f7552c74b4c3b94ef6798d23712ed,81,5,0,0.0,8,1.9753086419753085,2.0,2.0,1,3,21.066666666666666,16.0,44,4,"[3, 1, 1, 3]","[43, 16, 16, 23, 24, 5, 44, 16, 8, 43, 4, 16, 18, 16, 24]"
0,779f7552c74b4c3b94ef6798d23712ed,81,6,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,16.0,44,3,"[1, 1]","[43, 4, 43, 23, 24, 5, 44, 16, 16, 4, 3, 4, 3, 16, 16, 18, 24, 16]"
1,779f7552c74b4c3b94ef6798d23712ed,81,7,1,14.285714285714285,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,16.0,44,0,"[1, 1]","[44, 5, 4, 16, 16, 3, 16, 43, 43, 24, 18, 3, 4, 16, 16, 23, 3, 1, 24, 0, 0]"
2,779f7552c74b4c3b94ef6798d23712ed,81,8,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,13.416666666666666,10.0,44,3,"[1, 1]","[16, 44, 3, 16, 43, 16, 5, 3, 12, 16, 43, 4, 8, 8, 5, 4, 4, 15, 8, 12, 18, 3, 12, 4]"
3,779f7552c74b4c3b94ef6798d23712ed,81,9,2,22.22222222222222,2,0.49382716049382713,1.0,1.0,1,1,11.925925925925926,4.0,44,0,"[1, 1]","[0, 44, 23, 24, 4, 42, 1, 24, 16, 0, 5, 18, 1, 0, 43, 1, 15, 0, 3, 0, 3, 3, 16, 0, 16, 16, 4]"
-3,d99e6da42e0e4261868866c0d24c45b0,81,3,1,33.33333333333333,62,15.308641975308642,6.2,1.0,1,18,29.11111111111111,27.0,57,5,"[18, 1, 1, 1, 16, 1, 1, 4, 1, 18]","[5, 5, 27, 53, 56, 26, 28, 5, 57]"
-2,d99e6da42e0e4261868866c0d24c45b0,81,4,0,0.0,14,3.45679012345679,1.4,1.0,1,4,25.833333333333332,22.0,56,5,"[1, 1, 1, 1, 1, 1, 4, 2, 1, 1]","[17, 55, 5, 5, 27, 53, 27, 56, 16, 26, 5, 18]"
-1,d99e6da42e0e4261868866c0d24c45b0,81,5,0,0.0,7,1.728395061728395,1.0,1.0,1,1,21.133333333333333,18.0,53,4,"[1, 1, 1, 1, 1, 1, 1]","[5, 5, 5, 4, 53, 27, 52, 4, 52, 16, 26, 18, 5, 27, 18]"
0,d99e6da42e0e4261868866c0d24c45b0,81,6,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,17.77777777777778,10.5,53,1,"[1, 1, 1, 1]","[1, 53, 18, 18, 52, 53, 5, 4, 27, 27, 16, 1, 5, 5, 4, 4, 26, 1]"
1,d99e6da42e0e4261868866c0d24c45b0,81,7,1,14.285714285714285,3,0.7407407407407408,1.0,1.0,1,1,15.285714285714286,5.0,53,0,"[1, 1, 1]","[5, 5, 52, 53, 1, 1, 52, 1, 0, 26, 1, 18, 16, 4, 4, 0, 27, 18, 5, 28, 4]"
2,d99e6da42e0e4261868866c0d24c45b0,81,8,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,13.375,5.5,47,1,"[1, 1, 1]","[1, 47, 5, 4, 47, 26, 46, 1, 1, 4, 6, 27, 17, 27, 16, 1, 5, 5, 6, 1, 17, 1, 4, 6]"
3,d99e6da42e0e4261868866c0d24c45b0,81,9,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,11.925925925925926,5.0,44,1,"[1, 1]","[5, 5, 44, 1, 26, 1, 4, 17, 6, 44, 1, 7, 4, 17, 27, 2, 16, 28, 1, 3, 2, 6, 1, 44, 1, 4, 5]"
-3,347e7833a0834907a4daf82cf02d0236,81,3,1,33.33333333333333,53,13.086419753086421,10.6,15.0,1,18,30.11111111111111,34.0,67,2,"[3, 18, 15, 16, 1]","[53, 19, 3, 36, 4, 2, 53, 67, 34]"
-2,347e7833a0834907a4daf82cf02d0236,81,4,0,0.0,23,5.679012345679013,3.2857142857142856,1.0,1,15,25.083333333333332,17.5,54,2,"[3, 1, 1, 15, 1, 1, 1]","[16, 34, 52, 3, 19, 36, 4, 2, 15, 53, 13, 54]"
-1,347e7833a0834907a4daf82cf02d0236,81,5,0,0.0,8,1.9753086419753085,1.6,1.0,1,3,21.066666666666666,15.0,54,2,"[3, 1, 1, 1, 2]","[53, 16, 19, 53, 15, 18, 3, 21, 4, 2, 15, 13, 15, 15, 54]"
0,347e7833a0834907a4daf82cf02d0236,81,6,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,17.77777777777778,14.0,53,2,"[1, 1, 1, 1]","[4, 11, 3, 4, 15, 14, 18, 15, 4, 2, 53, 19, 14, 14, 21, 53, 3, 53]"
1,347e7833a0834907a4daf82cf02d0236,81,7,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,15.238095238095237,13.0,53,2,"[1, 1, 1, 1]","[4, 5, 13, 3, 3, 15, 11, 4, 53, 4, 14, 15, 2, 53, 4, 15, 13, 17, 15, 53, 4]"
2,347e7833a0834907a4daf82cf02d0236,81,8,2,25.0,4,0.9876543209876543,1.0,1.0,1,1,13.333333333333334,8.0,53,0,"[1, 1, 1, 1]","[4, 14, 0, 18, 0, 52, 0, 3, 3, 16, 4, 53, 0, 4, 19, 2, 0, 53, 19, 12, 15, 14, 14, 1]"
3,347e7833a0834907a4daf82cf02d0236,81,9,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,11.88888888888889,13.0,34,1,"[1, 1, 1]","[14, 34, 2, 15, 11, 33, 19, 15, 14, 5, 13, 4, 1, 15, 3, 4, 4, 19, 3, 19, 13, 13, 7, 1, 5, 34, 1]"
-3,0c72c66aca084c29a30775259caed413,81,,,,,,,,,,,,,,,
-2,0c72c66aca084c29a30775259caed413,81,4,0,0.0,66,16.296296296296298,13.2,8.0,6,23,21.5,13.0,69,5,"[23, 22, 7, 8, 6]","[21, 6, 47, 5, 6, 20, 6, 69, 46, 6, 20, 6]"
-1,0c72c66aca084c29a30775259caed413,81,5,0,0.0,25,6.172839506172839,3.5714285714285716,3.0,1,7,19.933333333333334,20.0,49,5,"[3, 2, 7, 1, 5, 6, 1]","[49, 21, 6, 47, 5, 21, 19, 22, 6, 20, 6, 45, 6, 20, 6]"
0,0c72c66aca084c29a30775259caed413,81,6,0,0.0,4,0.9876543209876543,1.3333333333333333,1.0,1,2,17.77777777777778,14.0,48,5,"[1, 2, 1]","[48, 6, 21, 6, 47, 20, 21, 6, 21, 20, 8, 7, 5, 6, 46, 6, 20, 6]"
1,0c72c66aca084c29a30775259caed413,81,7,0,0.0,4,0.9876543209876543,1.3333333333333333,1.0,1,2,15.238095238095237,7.0,48,5,"[1, 1, 2]","[6, 6, 21, 16, 20, 14, 5, 47, 48, 7, 6, 6, 6, 15, 6, 20, 6, 5, 8, 6, 46]"
2,0c72c66aca084c29a30775259caed413,81,8,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,13.333333333333334,7.0,46,2,"[1, 1, 1, 1]","[6, 4, 7, 20, 6, 5, 21, 6, 2, 8, 45, 6, 6, 13, 7, 14, 8, 20, 7, 4, 12, 6, 41, 46]"
3,0c72c66aca084c29a30775259caed413,81,9,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,11.88888888888889,9.0,35,2,"[1, 1, 1]","[6, 21, 7, 11, 3, 9, 5, 11, 11, 20, 3, 6, 8, 6, 6, 11, 11, 6, 10, 2, 11, 35, 9, 20, 6, 32, 35]"
-3,3087bc3e8d5544c089139f969a50c855,81,,,,,,,,,,,,,,,
-2,3087bc3e8d5544c089139f969a50c855,81,4,0,0.0,42,10.37037037037037,6.0,4.0,1,16,23.5,25.5,34,12,"[16, 4, 15, 1, 1, 1, 4]","[16, 26, 13, 12, 17, 25, 33, 33, 32, 12, 29, 34]"
-1,3087bc3e8d5544c089139f969a50c855,81,5,0,0.0,13,3.2098765432098766,2.1666666666666665,1.5,1,4,20.733333333333334,17.0,34,12,"[4, 1, 1, 2, 1, 4]","[16, 26, 27, 34, 13, 16, 17, 25, 33, 15, 33, 12, 14, 18, 12]"
0,3087bc3e8d5544c089139f969a50c855,81,6,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,17.833333333333332,16.0,34,4,"[1, 1, 1]","[16, 26, 4, 16, 13, 12, 33, 17, 4, 5, 25, 33, 16, 12, 24, 16, 15, 34]"
1,3087bc3e8d5544c089139f969a50c855,81,7,1,14.285714285714285,3,0.7407407407407408,1.0,1.0,1,1,15.285714285714286,15.0,34,0,"[1, 1, 1]","[26, 12, 0, 24, 25, 15, 4, 33, 1, 17, 33, 4, 15, 12, 34, 16, 13, 16, 0, 5, 16]"
2,3087bc3e8d5544c089139f969a50c855,81,8,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,13.375,9.0,34,1,"[1, 1, 1]","[8, 26, 10, 7, 34, 17, 8, 8, 2, 33, 23, 8, 1, 6, 4, 4, 2, 32, 13, 25, 16, 7, 17, 10]"
3,3087bc3e8d5544c089139f969a50c855,81,9,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,11.925925925925926,11.0,34,1,"[1, 1]","[1, 3, 11, 3, 11, 16, 4, 4, 1, 16, 11, 11, 12, 5, 13, 13, 13, 17, 33, 11, 34, 13, 33, 1, 14, 3, 15]"
-3,fc3ef3baecee40f3866cf6bf8334e48e,81,,,,,,,,,,,,,,,
-2,fc3ef3baecee40f3866cf6bf8334e48e,81,4,1,25.0,64,15.802469135802468,9.142857142857142,6.0,1,19,21.666666666666668,19.5,43,6,"[1, 1, 19, 1, 19, 6, 17]","[43, 21, 19, 14, 6, 41, 6, 42, 6, 23, 19, 20]"
-1,fc3ef3baecee40f3866cf6bf8334e48e,81,5,0,0.0,9,2.2222222222222223,2.25,1.0,1,6,21.0,19.0,43,6,"[1, 6, 1, 1]","[23, 43, 19, 14, 6, 42, 41, 6, 21, 6, 20, 19, 19, 17, 19]"
0,fc3ef3baecee40f3866cf6bf8334e48e,81,6,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,17.833333333333332,15.5,43,6,"[1, 1, 1]","[23, 6, 43, 13, 14, 6, 42, 41, 19, 6, 21, 20, 6, 6, 12, 17, 7, 19]"
1,fc3ef3baecee40f3866cf6bf8334e48e,81,7,1,14.285714285714285,3,0.7407407407407408,1.0,1.0,1,1,15.285714285714286,13.0,43,0,"[1, 1, 1]","[17, 6, 41, 23, 6, 0, 0, 43, 14, 19, 6, 19, 20, 6, 1, 6, 13, 13, 6, 42, 20]"
2,fc3ef3baecee40f3866cf6bf8334e48e,81,8,2,25.0,3,0.7407407407407408,1.0,1.0,1,1,13.375,9.0,43,0,"[1, 1, 1]","[41, 6, 13, 17, 19, 6, 0, 1, 23, 6, 19, 6, 0, 6, 43, 12, 13, 6, 21, 42, 0, 1, 20, 0]"
3,fc3ef3baecee40f3866cf6bf8334e48e,81,9,2,22.22222222222222,3,0.7407407407407408,1.0,1.0,1,1,11.88888888888889,6.0,42,0,"[1, 1, 1]","[0, 14, 6, 4, 41, 23, 6, 6, 4, 15, 1, 13, 0, 0, 15, 0, 21, 0, 6, 6, 12, 4, 42, 7, 42, 13, 20]"
-3,3c0949b8a7e24e10853d3b01ff6e6f82,81,,,,,,,,,,,,,,,
-2,3c0949b8a7e24e10853d3b01ff6e6f82,81,4,0,0.0,63,15.555555555555555,7.875,3.0,1,20,21.75,19.5,39,9,"[4, 2, 18, 1, 16, 1, 1, 20]","[9, 39, 38, 14, 9, 9, 23, 16, 24, 38, 16, 26]"
-1,3c0949b8a7e24e10853d3b01ff6e6f82,81,5,0,0.0,10,2.4691358024691357,1.6666666666666667,1.0,1,4,20.933333333333334,18.0,39,9,"[4, 1, 2, 1, 1, 1]","[39, 9, 14, 25, 38, 9, 18, 9, 23, 16, 16, 16, 24, 38, 20]"
0,3c0949b8a7e24e10853d3b01ff6e6f82,81,6,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,17.77777777777778,16.0,39,2,"[1, 1, 1, 1]","[4, 9, 3, 38, 16, 25, 14, 18, 9, 2, 9, 16, 23, 16, 39, 38, 24, 17]"
1,3c0949b8a7e24e10853d3b01ff6e6f82,81,7,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,15.238095238095237,14.0,39,2,"[1, 1, 1, 1]","[9, 3, 15, 16, 16, 24, 3, 14, 26, 2, 23, 13, 9, 38, 2, 15, 39, 4, 3, 9, 37]"
2,3c0949b8a7e24e10853d3b01ff6e6f82,81,8,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,13.333333333333334,10.0,39,0,"[1, 1, 1, 1]","[3, 23, 1, 16, 24, 38, 14, 0, 16, 39, 25, 18, 5, 5, 0, 17, 16, 4, 4, 6, 4, 2, 3, 37]"
3,3c0949b8a7e24e10853d3b01ff6e6f82,81,9,2,22.22222222222222,4,0.9876543209876543,1.0,1.0,1,1,11.851851851851851,9.0,38,0,"[1, 1, 1, 1]","[0, 0, 2, 16, 16, 1, 25, 0, 18, 14, 16, 1, 22, 17, 0, 38, 4, 1, 9, 37, 3, 1, 9, 0, 24, 9, 37]"
-3,a595023f674b4ca5b74e0a9dd1f7ff91,81,,,,,,,,,,,,,,,
-2,a595023f674b4ca5b74e0a9dd1f7ff91,81,4,0,0.0,10,2.4691358024691357,1.6666666666666667,1.5,1,3,26.166666666666668,17.0,70,2,"[2, 2, 3, 1, 1, 1]","[23, 67, 2, 2, 2, 13, 21, 11, 23, 11, 70, 69]"
-1,a595023f674b4ca5b74e0a9dd1f7ff91,81,5,0,0.0,6,1.4814814814814816,1.5,1.0,1,3,21.2,11.0,70,2,"[1, 3, 1, 1]","[2, 23, 67, 2, 2, 2, 2, 21, 11, 2, 11, 23, 70, 11, 69]"
0,a595023f674b4ca5b74e0a9dd1f7ff91,81,6,1,16.666666666666664,6,1.4814814814814816,1.5,1.0,1,3,17.666666666666668,6.0,70,0,"[3, 1, 1, 1]","[0, 11, 23, 67, 2, 2, 2, 21, 2, 0, 2, 10, 23, 2, 1, 11, 70, 69]"
1,a595023f674b4ca5b74e0a9dd1f7ff91,81,7,1,14.285714285714285,5,1.2345679012345678,1.6666666666666667,1.0,1,3,15.19047619047619,2.0,70,0,"[3, 1, 1]","[67, 23, 0, 0, 2, 0, 21, 2, 11, 10, 1, 11, 70, 1, 2, 23, 0, 2, 2, 2, 69]"
2,a595023f674b4ca5b74e0a9dd1f7ff91,81,8,0,0.0,5,1.2345679012345678,1.25,1.0,1,2,13.291666666666666,2.0,70,0,"[1, 2, 1, 1]","[20, 67, 2, 2, 2, 1, 1, 1, 2, 19, 0, 10, 0, 3, 11, 2, 10, 20, 70, 0, 2, 2, 3, 69]"
3,a595023f674b4ca5b74e0a9dd1f7ff91,81,9,2,22.22222222222222,5,1.2345679012345678,1.25,1.0,1,2,11.814814814814815,2.0,45,0,"[1, 2, 1, 1]","[21, 44, 2, 25, 23, 0, 11, 2, 11, 2, 0, 2, 45, 23, 1, 2, 0, 1, 0, 2, 10, 1, 24, 0, 23, 0, 44]"
-3,64abbdfa3f794e1fa1dde3bb40d20f3f,81,,,,,,,,,,,,,,,
-2,64abbdfa3f794e1fa1dde3bb40d20f3f,81,4,0,0.0,47,11.604938271604938,9.4,12.0,1,13,23.083333333333332,18.5,38,12,"[12, 1, 9, 13, 12]","[38, 36, 31, 36, 16, 13, 16, 13, 12, 15, 21, 30]"
-1,64abbdfa3f794e1fa1dde3bb40d20f3f,81,5,0,0.0,17,4.197530864197531,2.8333333333333335,2.5,1,6,20.466666666666665,16.0,36,12,"[1, 3, 3, 2, 6, 2]","[13, 12, 36, 34, 36, 16, 13, 16, 28, 13, 12, 12, 15, 21, 30]"
0,64abbdfa3f794e1fa1dde3bb40d20f3f,81,6,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,14.0,37,9,"[1, 1]","[13, 21, 36, 10, 36, 16, 13, 16, 12, 13, 12, 21, 9, 37, 15, 21, 9, 12]"
1,64abbdfa3f794e1fa1dde3bb40d20f3f,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,13.0,35,2,"[1, 1]","[12, 34, 16, 12, 34, 9, 16, 13, 10, 12, 2, 15, 21, 2, 13, 21, 13, 2, 21, 9, 35]"
2,64abbdfa3f794e1fa1dde3bb40d20f3f,81,8,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,13.416666666666666,12.5,35,0,"[1, 1]","[33, 9, 16, 35, 34, 16, 12, 13, 12, 0, 12, 15, 0, 1, 2, 21, 3, 13, 13, 9, 9, 21, 2, 21]"
3,64abbdfa3f794e1fa1dde3bb40d20f3f,81,9,1,11.11111111111111,2,0.49382716049382713,1.0,1.0,1,1,11.925925925925926,9.0,27,0,"[1, 1]","[16, 9, 16, 26, 1, 10, 13, 0, 27, 27, 4, 8, 12, 12, 9, 21, 9, 9, 15, 4, 22, 9, 4, 9, 21, 9, 0]"
-3,905fcffb6eeb43e49c790f40f753a1b2,81,,,,,,,,,,,,,,,
-2,905fcffb6eeb43e49c790f40f753a1b2,81,4,0,0.0,45,11.11111111111111,5.625,6.0,1,12,23.25,23.5,42,11,"[1, 12, 12, 6, 1, 1, 6, 6]","[13, 25, 24, 25, 40, 11, 11, 42, 23, 41, 12, 12]"
-1,905fcffb6eeb43e49c790f40f753a1b2,81,5,0,0.0,21,5.185185185185185,3.5,3.5,1,6,20.2,13.0,42,11,"[1, 6, 1, 1, 6, 6]","[12, 13, 24, 12, 42, 40, 25, 11, 12, 12, 13, 11, 23, 41, 12]"
0,905fcffb6eeb43e49c790f40f753a1b2,81,6,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,17.833333333333332,12.0,42,6,"[1, 1, 1]","[42, 12, 13, 24, 12, 25, 12, 6, 12, 11, 40, 11, 12, 23, 13, 6, 41, 6]"
